Timestamp,Read Speed (MB/s),Write Speed (MB/s),Alert
2025-09-13 06:05:26,0.00,0.00,
2025-09-13 06:05:26,0.00,0.00,
2025-09-13 06:05:27,0.00,0.00,
2025-09-13 06:05:27,0.00,0.00,
2025-09-13 06:05:28,0.00,0.00,
2025-09-13 06:05:28,0.00,0.00,
2025-09-13 06:05:29,0.00,0.00,
2025-09-13 06:05:29,0.00,0.00,
2025-09-13 06:05:30,0.00,0.23,
2025-09-13 06:05:30,0.00,0.23,
2025-09-13 06:05:31,0.00,0.00,
2025-09-13 06:05:31,0.00,0.00,
2025-09-13 06:05:32,0.00,0.01,
2025-09-13 06:05:32,0.00,0.01,
2025-09-13 06:05:33,0.02,0.25,
2025-09-13 06:05:33,0.02,0.25,
2025-09-13 06:05:34,0.00,0.00,
2025-09-13 06:05:34,0.00,0.00,
2025-09-13 06:05:35,0.00,0.00,
2025-09-13 06:05:35,0.00,0.00,
2025-09-13 06:05:36,0.00,0.00,
2025-09-13 06:05:36,0.00,0.00,
2025-09-13 06:05:37,0.00,0.00,
2025-09-13 06:05:37,0.00,0.00,
2025-09-13 06:05:38,0.00,0.11,
2025-09-13 06:05:38,0.00,0.11,
2025-09-13 06:05:39,0.00,0.00,
2025-09-13 06:05:39,0.00,0.00,
2025-09-13 06:05:40,0.00,0.00,
2025-09-13 06:05:40,0.00,0.00,
2025-09-13 06:05:41,0.00,0.00,
2025-09-13 06:05:41,0.00,0.00,
2025-09-13 06:05:42,0.00,0.01,
2025-09-13 06:05:42,0.00,0.01,
2025-09-13 06:05:43,0.00,0.41,
2025-09-13 06:05:43,0.00,0.41,
2025-09-13 06:05:44,0.00,0.00,
2025-09-13 06:05:44,0.00,0.00,
2025-09-13 06:05:45,0.00,0.00,
2025-09-13 06:05:45,0.00,0.00,
2025-09-13 06:05:46,0.00,1.54,
2025-09-13 06:05:46,0.00,1.54,
2025-09-13 06:05:47,0.00,0.00,
2025-09-13 06:05:47,0.00,0.00,
2025-09-13 06:05:48,0.00,0.13,
2025-09-13 06:05:48,0.00,0.13,
2025-09-13 06:05:49,0.00,0.07,
2025-09-13 06:05:49,0.00,0.07,
2025-09-13 06:05:50,0.00,0.11,
2025-09-13 06:05:50,0.00,0.11,
2025-09-13 06:05:51,0.00,0.00,
2025-09-13 06:05:51,0.00,0.00,
2025-09-13 06:05:52,0.00,0.00,
2025-09-13 06:05:52,0.00,0.00,
2025-09-13 06:05:53,0.00,0.25,
2025-09-13 06:05:53,0.00,0.25,
2025-09-13 06:05:54,0.00,0.00,
2025-09-13 06:05:54,0.00,0.00,
2025-09-13 06:05:55,0.00,0.00,
2025-09-13 06:05:55,0.00,0.00,
2025-09-13 06:05:56,0.00,0.64,
2025-09-13 06:05:56,0.00,0.64,
2025-09-13 06:05:57,0.00,0.00,
2025-09-13 06:05:57,0.00,0.00,
2025-09-13 06:05:58,0.00,0.00,
2025-09-13 06:05:58,0.00,0.00,
2025-09-13 06:05:59,0.00,0.00,
2025-09-13 06:05:59,0.00,0.00,
2025-09-13 06:06:00,0.21,0.27,
2025-09-13 06:06:00,0.21,0.27,
2025-09-13 06:06:01,0.13,0.45,
2025-09-13 06:06:01,0.13,0.45,
2025-09-13 06:06:02,0.00,0.00,
2025-09-13 06:06:02,0.00,0.00,
2025-09-13 06:06:03,0.00,0.47,
2025-09-13 06:06:03,0.00,0.47,
2025-09-13 06:06:04,0.00,0.00,
2025-09-13 06:06:04,0.00,0.00,
2025-09-13 06:06:05,0.00,0.01,
2025-09-13 06:06:05,0.00,0.01,
2025-09-13 06:06:06,0.00,0.02,
2025-09-13 06:06:06,0.00,0.02,
2025-09-13 06:06:07,0.00,0.00,
2025-09-13 06:06:07,0.00,0.00,
2025-09-13 06:06:08,0.00,0.14,
2025-09-13 06:06:08,0.00,0.14,
2025-09-13 06:06:09,0.00,0.00,
2025-09-13 06:06:09,0.00,0.00,
2025-09-13 06:06:10,0.00,0.00,
2025-09-13 06:06:10,0.00,0.00,
2025-09-13 06:06:11,0.00,0.00,
2025-09-13 06:06:11,0.00,0.00,
2025-09-13 06:06:12,0.00,0.00,
2025-09-13 06:06:12,0.00,0.00,
2025-09-13 06:06:13,0.00,2.09,
2025-09-13 06:06:13,0.00,2.09,
2025-09-13 06:06:14,0.00,0.21,
2025-09-13 06:06:14,0.00,0.21,
2025-09-13 06:06:15,0.00,0.00,
2025-09-13 06:06:15,0.00,0.00,
2025-09-13 06:06:16,0.00,0.50,
2025-09-13 06:06:16,0.00,0.50,
2025-09-13 06:06:17,0.98,0.27,
2025-09-13 06:06:17,0.98,0.27,
2025-09-13 06:06:18,0.00,0.18,
2025-09-13 06:06:18,0.00,0.18,
2025-09-13 06:06:19,0.00,0.32,
2025-09-13 06:06:19,0.00,0.32,
2025-09-13 06:06:20,0.00,0.14,
2025-09-13 06:06:20,0.00,0.14,
2025-09-13 06:06:21,0.00,0.21,
2025-09-13 06:06:21,0.00,0.21,
2025-09-13 06:06:22,0.00,0.24,
2025-09-13 06:06:22,0.00,0.24,
2025-09-13 06:06:23,0.00,0.23,
2025-09-13 06:06:23,0.00,0.23,
2025-09-13 06:06:24,0.00,0.00,
2025-09-13 06:06:24,0.00,0.00,
2025-09-13 06:06:25,0.00,0.00,
2025-09-13 06:06:25,0.00,0.00,
2025-09-13 06:06:26,0.00,0.61,
2025-09-13 06:06:26,0.00,0.61,
2025-09-13 06:06:27,0.01,0.00,
2025-09-13 06:06:27,0.01,0.00,
2025-09-13 06:06:28,0.00,0.15,
2025-09-13 06:06:28,0.00,0.15,
2025-09-13 06:06:29,0.00,0.00,
2025-09-13 06:06:29,0.00,0.00,
2025-09-13 06:06:30,0.00,0.16,
2025-09-13 06:06:30,0.00,0.16,
2025-09-13 06:06:31,0.17,0.79,
2025-09-13 06:06:31,0.17,0.79,
2025-09-13 06:06:32,0.01,1.00,
2025-09-13 06:06:32,0.01,1.00,
2025-09-13 06:06:33,0.00,0.25,
2025-09-13 06:06:33,0.00,0.25,
2025-09-13 06:06:34,0.00,0.83,
2025-09-13 06:06:34,0.00,0.83,
2025-09-13 06:06:35,0.00,0.00,
2025-09-13 06:06:35,0.00,0.00,
2025-09-13 06:06:36,0.00,0.01,
2025-09-13 06:06:36,0.00,0.01,
2025-09-13 06:06:37,0.00,0.22,
2025-09-13 06:06:37,0.00,0.22,
2025-09-13 06:06:38,0.00,0.16,
2025-09-13 06:06:38,0.00,0.16,
2025-09-13 06:06:39,0.00,0.12,
2025-09-13 06:06:39,0.00,0.12,
2025-09-13 06:06:40,0.00,0.16,
2025-09-13 06:06:40,0.00,0.16,
2025-09-13 06:06:41,0.00,0.00,
2025-09-13 06:06:41,0.00,0.00,
2025-09-13 06:06:42,0.09,0.00,
2025-09-13 06:06:42,0.09,0.00,
2025-09-13 06:06:43,0.12,1.39,
2025-09-13 06:06:43,0.12,1.39,
2025-09-13 06:06:44,0.00,0.14,
2025-09-13 06:06:44,0.00,0.14,
2025-09-13 06:06:45,0.01,1.43,
2025-09-13 06:06:45,0.01,1.43,
2025-09-13 06:06:46,0.00,0.01,
2025-09-13 06:06:46,0.00,0.01,
2025-09-13 06:06:47,0.00,1.39,
2025-09-13 06:06:47,0.00,1.39,
2025-09-13 06:06:48,0.00,0.21,
2025-09-13 06:06:48,0.00,0.21,
2025-09-13 06:06:49,0.00,0.12,
2025-09-13 06:06:49,0.00,0.12,
2025-09-13 06:06:50,0.00,0.26,
2025-09-13 06:06:50,0.00,0.26,
2025-09-13 06:06:51,0.06,0.41,
2025-09-13 06:06:51,0.06,0.41,
2025-09-13 06:06:52,0.00,0.00,
2025-09-13 06:06:52,0.00,0.00,
2025-09-13 06:06:53,0.00,0.22,
2025-09-13 06:06:53,0.00,0.22,
2025-09-13 06:06:54,0.00,0.12,
2025-09-13 06:06:54,0.00,0.12,
2025-09-13 06:06:55,0.00,0.14,
2025-09-13 06:06:55,0.00,0.14,
2025-09-13 06:06:56,0.00,0.00,
2025-09-13 06:06:56,0.00,0.00,
2025-09-13 06:06:57,0.00,0.60,
2025-09-13 06:06:57,0.00,0.60,
2025-09-13 06:06:58,0.00,0.15,
2025-09-13 06:06:58,0.00,0.15,
2025-09-13 06:06:59,0.00,0.00,
2025-09-13 06:06:59,0.00,0.00,
2025-09-13 06:07:00,0.00,0.14,
2025-09-13 06:07:00,0.00,0.14,
2025-09-13 06:07:01,0.00,0.00,
2025-09-13 06:07:01,0.00,0.00,
2025-09-13 06:07:02,0.00,0.09,
2025-09-13 06:07:02,0.00,0.09,
2025-09-13 06:07:03,0.00,0.27,
2025-09-13 06:07:03,0.00,0.27,
2025-09-13 06:07:04,0.00,0.00,
2025-09-13 06:07:04,0.00,0.00,
2025-09-13 06:07:05,0.00,0.14,
2025-09-13 06:07:05,0.00,0.14,
2025-09-13 06:07:06,0.00,0.00,
2025-09-13 06:07:06,0.00,0.00,
2025-09-13 06:07:07,0.14,1.83,
2025-09-13 06:07:07,0.14,1.83,
2025-09-13 06:07:08,0.00,0.44,
2025-09-13 06:07:08,0.00,0.44,
2025-09-13 06:07:09,0.00,0.00,
2025-09-13 06:07:09,0.00,0.00,
2025-09-13 06:07:10,0.00,0.38,
2025-09-13 06:07:10,0.00,0.38,
2025-09-13 06:07:11,0.00,0.00,
2025-09-13 06:07:11,0.00,0.00,
2025-09-13 06:07:12,0.00,0.00,
2025-09-13 06:07:12,0.00,0.00,
2025-09-13 06:07:13,0.00,0.16,
2025-09-13 06:07:13,0.00,0.16,
2025-09-13 06:07:14,0.00,0.11,
2025-09-13 06:07:14,0.00,0.11,
2025-09-13 06:07:15,0.00,0.14,
2025-09-13 06:07:15,0.00,0.14,
2025-09-13 06:07:16,0.00,0.10,
2025-09-13 06:07:16,0.00,0.10,
2025-09-13 06:07:17,0.00,0.00,
2025-09-13 06:07:17,0.00,0.00,
2025-09-13 06:07:18,0.00,1.57,
2025-09-13 06:07:18,0.00,1.57,
2025-09-13 06:07:19,0.00,0.00,
2025-09-13 06:07:19,0.00,0.00,
2025-09-13 06:07:20,0.00,0.14,
2025-09-13 06:07:20,0.00,0.14,
2025-09-13 06:07:21,0.00,0.24,
2025-09-13 06:07:21,0.00,0.24,
2025-09-13 06:07:22,0.00,0.01,
2025-09-13 06:07:22,0.00,0.01,
2025-09-13 06:07:23,0.00,0.13,
2025-09-13 06:07:23,0.00,0.13,
2025-09-13 06:07:24,0.00,0.00,
2025-09-13 06:07:24,0.00,0.00,
2025-09-13 06:07:25,0.00,0.13,
2025-09-13 06:07:25,0.00,0.13,
2025-09-13 06:07:26,0.00,0.00,
2025-09-13 06:07:26,0.00,0.00,
2025-09-13 06:07:27,0.00,0.00,
2025-09-13 06:07:27,0.00,0.00,
2025-09-13 06:07:28,0.00,0.62,
2025-09-13 06:07:28,0.00,0.62,
2025-09-13 06:07:29,0.00,0.13,
2025-09-13 06:07:29,0.00,0.13,
2025-09-13 06:07:30,0.00,0.00,
2025-09-13 06:07:30,0.00,0.00,
2025-09-13 06:07:31,0.00,0.00,
2025-09-13 06:07:31,0.00,0.00,
2025-09-13 06:07:32,0.00,0.00,
2025-09-13 06:07:32,0.00,0.00,
2025-09-13 06:07:33,0.00,0.20,
2025-09-13 06:07:33,0.00,0.20,
2025-09-13 06:07:34,0.00,0.00,
2025-09-13 06:07:34,0.00,0.00,
2025-09-13 06:07:35,0.00,0.27,
2025-09-13 06:07:35,0.00,0.27,
2025-09-13 06:07:36,0.00,0.00,
2025-09-13 06:07:36,0.00,0.00,
2025-09-13 06:07:37,0.00,0.00,
2025-09-13 06:07:37,0.00,0.00,
2025-09-13 06:07:38,0.00,0.36,
2025-09-13 06:07:38,0.00,0.36,
2025-09-13 06:07:39,0.00,0.20,
2025-09-13 06:07:39,0.00,0.20,
2025-09-13 06:07:40,0.00,0.09,
2025-09-13 06:07:40,0.00,0.09,
2025-09-13 06:07:41,0.00,0.16,
2025-09-13 06:07:41,0.00,0.16,
2025-09-13 06:07:42,0.00,0.00,
2025-09-13 06:07:42,0.00,0.00,
2025-09-13 06:07:43,0.00,0.42,
2025-09-13 06:07:43,0.00,0.42,
2025-09-13 06:07:44,0.00,0.00,
2025-09-13 06:07:44,0.00,0.00,
2025-09-13 06:07:45,0.00,0.00,
2025-09-13 06:07:45,0.00,0.00,
2025-09-13 06:07:46,0.00,0.00,
2025-09-13 06:07:46,0.00,0.00,
2025-09-13 06:07:47,0.00,0.00,
2025-09-13 06:07:47,0.00,0.00,
2025-09-13 06:07:48,0.00,0.24,
2025-09-13 06:07:48,0.00,0.24,
2025-09-13 06:07:49,0.00,1.21,
2025-09-13 06:07:49,0.00,1.21,
2025-09-13 06:07:50,0.00,0.00,
2025-09-13 06:07:50,0.00,0.00,
2025-09-13 06:07:51,77.62,0.41,SPIKE DETECTED
2025-09-13 06:07:51,77.62,0.41,SPIKE DETECTED
2025-09-13 06:07:52,78.81,0.48,SPIKE DETECTED
2025-09-13 06:07:52,78.81,0.48,SPIKE DETECTED
2025-09-13 06:07:53,11.38,0.84,
2025-09-13 06:07:53,11.38,0.84,
2025-09-13 06:07:54,5.36,0.43,
2025-09-13 06:07:54,5.36,0.43,
2025-09-13 06:07:55,0.16,1.08,
2025-09-13 06:07:55,0.16,1.08,
2025-09-13 06:07:56,1.14,0.38,
2025-09-13 06:07:56,1.14,0.38,
2025-09-13 06:07:57,0.61,0.00,
2025-09-13 06:07:57,0.61,0.00,
2025-09-13 06:07:58,1.35,0.63,
2025-09-13 06:07:58,1.35,0.63,
2025-09-13 06:07:59,0.00,0.17,
2025-09-13 06:07:59,0.00,0.17,
2025-09-13 06:08:00,0.00,0.00,
2025-09-13 06:08:00,0.00,0.00,
2025-09-13 06:08:01,0.00,0.46,
2025-09-13 06:08:01,0.00,0.46,
2025-09-13 06:08:02,0.00,0.00,
2025-09-13 06:08:02,0.00,0.00,
2025-09-13 06:08:03,0.00,0.00,
2025-09-13 06:08:03,0.00,0.00,
2025-09-13 06:08:04,0.00,0.00,
2025-09-13 06:08:04,0.00,0.00,
2025-09-13 06:08:05,0.25,0.58,
2025-09-13 06:08:05,0.25,0.58,
2025-09-13 06:08:06,2.83,2.57,
2025-09-13 06:08:06,2.83,2.57,
2025-09-13 06:08:07,1.29,0.40,
2025-09-13 06:08:07,1.29,0.40,
2025-09-13 06:08:08,0.20,0.11,
2025-09-13 06:08:08,0.20,0.11,
2025-09-13 06:08:09,0.38,0.74,
2025-09-13 06:08:09,0.38,0.74,
2025-09-13 06:08:10,0.12,0.00,
2025-09-13 06:08:10,0.12,0.00,
2025-09-13 06:08:11,0.30,0.15,
2025-09-13 06:08:11,0.30,0.15,
2025-09-13 06:08:12,0.00,0.66,
2025-09-13 06:08:12,0.00,0.66,
2025-09-13 06:08:13,0.00,0.00,
2025-09-13 06:08:13,0.00,0.00,
2025-09-13 06:08:14,0.00,0.07,
2025-09-13 06:08:14,0.00,0.07,
2025-09-13 06:08:15,0.00,0.00,
2025-09-13 06:08:15,0.00,0.00,
2025-09-13 06:08:16,0.00,0.00,
2025-09-13 06:08:16,0.00,0.00,
2025-09-13 06:08:17,0.00,0.07,
2025-09-13 06:08:17,0.00,0.07,
2025-09-13 06:08:18,0.70,0.16,
2025-09-13 06:08:18,0.70,0.16,
2025-09-13 06:08:19,0.00,2.55,
2025-09-13 06:08:19,0.00,2.55,
2025-09-13 06:08:20,0.00,0.00,
2025-09-13 06:08:20,0.00,0.00,
2025-09-13 06:08:21,0.00,0.17,
2025-09-13 06:08:21,0.00,0.17,
2025-09-13 06:08:22,0.00,0.00,
2025-09-13 06:08:22,0.00,0.00,
2025-09-13 06:08:23,0.12,1.25,
2025-09-13 06:08:23,0.12,1.25,
2025-09-13 06:08:24,1.57,6.19,
2025-09-13 06:08:24,1.57,6.19,
2025-09-13 06:08:25,0.00,0.15,
2025-09-13 06:08:25,0.00,0.15,
2025-09-13 06:08:26,0.00,0.00,
2025-09-13 06:08:26,0.00,0.00,
2025-09-13 06:08:27,0.00,0.00,
2025-09-13 06:08:27,0.00,0.00,
2025-09-13 06:08:28,0.00,0.16,
2025-09-13 06:08:28,0.00,0.16,
2025-09-13 06:08:29,0.00,0.00,
2025-09-13 06:08:29,0.00,0.00,
2025-09-13 06:08:30,0.00,2.68,
2025-09-13 06:08:30,0.00,2.68,
2025-09-13 06:08:31,0.00,0.14,
2025-09-13 06:08:31,0.00,0.14,
2025-09-13 06:08:32,0.00,0.00,
2025-09-13 06:08:32,0.00,0.00,
2025-09-13 06:08:33,0.00,0.00,
2025-09-13 06:08:33,0.00,0.00,
2025-09-13 06:08:34,0.00,0.51,
2025-09-13 06:08:34,0.00,0.51,
2025-09-13 06:08:35,0.00,0.00,
2025-09-13 06:08:35,0.00,0.00,
2025-09-13 06:08:36,0.00,0.11,
2025-09-13 06:08:36,0.00,0.11,
2025-09-13 06:08:37,0.00,3.00,
2025-09-13 06:08:37,0.00,3.00,
2025-09-13 06:08:38,0.00,0.10,
2025-09-13 06:08:38,0.00,0.10,
2025-09-13 06:08:39,0.00,0.16,
2025-09-13 06:08:39,0.00,0.16,
2025-09-13 06:08:40,0.00,0.23,
2025-09-13 06:08:40,0.00,0.23,
2025-09-13 06:08:41,0.00,0.18,
2025-09-13 06:08:41,0.00,0.18,
2025-09-13 06:08:42,0.00,0.00,
2025-09-13 06:08:42,0.00,0.00,
2025-09-13 06:08:43,0.00,0.70,
2025-09-13 06:08:43,0.00,0.70,
2025-09-13 06:08:44,0.00,0.12,
2025-09-13 06:08:44,0.00,0.12,
2025-09-13 06:08:45,0.00,0.00,
2025-09-13 06:08:45,0.00,0.00,
2025-09-13 06:08:46,0.00,0.00,
2025-09-13 06:08:46,0.00,0.00,
2025-09-13 06:08:47,0.00,0.00,
2025-09-13 06:08:47,0.00,0.00,
2025-09-13 06:08:48,0.07,0.16,
2025-09-13 06:08:48,0.07,0.16,
2025-09-13 06:08:49,0.00,0.07,
2025-09-13 06:08:49,0.00,0.07,
2025-09-13 06:08:50,0.00,1.46,
2025-09-13 06:08:50,0.00,1.46,
2025-09-13 06:08:51,0.00,0.16,
2025-09-13 06:08:51,0.00,0.16,
2025-09-13 06:08:52,0.00,0.00,
2025-09-13 06:08:52,0.00,0.00,
2025-09-13 06:08:53,0.00,0.13,
2025-09-13 06:08:53,0.00,0.13,
2025-09-13 06:08:54,0.00,0.00,
2025-09-13 06:08:54,0.00,0.00,
2025-09-13 06:08:55,0.00,0.29,
2025-09-13 06:08:55,0.00,0.29,
2025-09-13 06:08:56,0.00,0.00,
2025-09-13 06:08:56,0.00,0.00,
2025-09-13 06:08:57,0.00,0.00,
2025-09-13 06:08:57,0.00,0.00,
2025-09-13 06:08:58,0.00,0.39,
2025-09-13 06:08:58,0.00,0.39,
2025-09-13 06:08:59,0.00,0.30,
2025-09-13 06:08:59,0.00,0.30,
2025-09-13 06:09:00,0.00,0.00,
2025-09-13 06:09:00,0.00,0.00,
2025-09-13 06:09:01,0.00,0.16,
2025-09-13 06:09:01,0.00,0.16,
2025-09-13 06:09:02,0.00,0.00,
2025-09-13 06:09:02,0.00,0.00,
2025-09-13 06:09:03,0.00,0.28,
2025-09-13 06:09:03,0.00,0.28,
2025-09-13 06:09:04,0.00,0.00,
2025-09-13 06:09:04,0.00,0.00,
2025-09-13 06:09:05,0.00,0.51,
2025-09-13 06:09:05,0.00,0.51,
2025-09-13 06:09:06,0.00,0.00,
2025-09-13 06:09:06,0.00,0.00,
2025-09-13 06:09:07,0.00,0.00,
2025-09-13 06:09:07,0.00,0.00,
2025-09-13 06:09:08,0.00,0.26,
2025-09-13 06:09:08,0.00,0.26,
2025-09-13 06:09:09,0.00,0.00,
2025-09-13 06:09:09,0.00,0.00,
2025-09-13 06:09:10,0.00,0.00,
2025-09-13 06:09:10,0.00,0.00,
2025-09-13 06:09:11,0.00,0.15,
2025-09-13 06:09:11,0.00,0.15,
2025-09-13 06:09:12,0.00,0.00,
2025-09-13 06:09:12,0.00,0.00,
2025-09-13 06:09:13,0.00,0.10,
2025-09-13 06:09:13,0.00,0.10,
2025-09-13 06:09:14,0.00,0.01,
2025-09-13 06:09:14,0.00,0.01,
2025-09-13 06:09:15,1.55,0.00,
2025-09-13 06:09:15,1.55,0.00,
2025-09-13 06:09:16,5.09,6.08,
2025-09-13 06:09:16,5.09,6.08,
2025-09-13 06:09:17,0.00,0.00,
2025-09-13 06:09:17,0.00,0.00,
2025-09-13 06:09:18,0.00,0.09,
2025-09-13 06:09:18,0.00,0.09,
2025-09-13 06:09:19,0.00,0.14,
2025-09-13 06:09:19,0.00,0.14,
2025-09-13 06:09:20,0.00,0.00,
2025-09-13 06:09:20,0.00,0.00,
2025-09-13 06:09:21,0.00,1.49,
2025-09-13 06:09:21,0.00,1.49,
2025-09-13 06:09:22,0.00,0.00,
2025-09-13 06:09:22,0.00,0.00,
2025-09-13 06:09:23,0.00,0.22,
2025-09-13 06:09:23,0.00,0.22,
2025-09-13 06:09:24,0.00,0.00,
2025-09-13 06:09:24,0.00,0.00,
2025-09-13 06:09:25,0.00,0.20,
2025-09-13 06:09:25,0.00,0.20,
2025-09-13 06:09:26,0.00,0.25,
2025-09-13 06:09:26,0.00,0.25,
2025-09-13 06:09:27,0.00,0.00,
2025-09-13 06:09:27,0.00,0.00,
2025-09-13 06:09:28,0.00,0.11,
2025-09-13 06:09:28,0.00,0.11,
2025-09-13 06:09:29,0.00,0.00,
2025-09-13 06:09:29,0.00,0.00,
2025-09-13 06:09:30,0.00,0.16,
2025-09-13 06:09:30,0.00,0.16,
2025-09-13 06:09:31,0.00,0.00,
2025-09-13 06:09:31,0.00,0.00,
2025-09-13 06:09:32,0.00,0.00,
2025-09-13 06:09:32,0.00,0.00,
2025-09-13 06:09:33,0.00,0.21,
2025-09-13 06:09:33,0.00,0.21,
2025-09-13 06:09:34,0.00,0.00,
2025-09-13 06:09:34,0.00,0.00,
2025-09-13 06:09:35,0.00,0.65,
2025-09-13 06:09:35,0.00,0.65,
2025-09-13 06:09:36,0.00,0.00,
2025-09-13 06:09:36,0.00,0.00,
2025-09-13 06:09:37,0.00,0.00,
2025-09-13 06:09:37,0.00,0.00,
2025-09-13 06:09:38,0.00,0.10,
2025-09-13 06:09:38,0.00,0.10,
2025-09-13 06:09:39,0.00,0.14,
2025-09-13 06:09:39,0.00,0.14,
2025-09-13 06:09:40,0.00,0.00,
2025-09-13 06:09:40,0.00,0.00,
2025-09-13 06:09:41,0.00,0.00,
2025-09-13 06:09:41,0.00,0.00,
2025-09-13 06:09:42,0.00,0.00,
2025-09-13 06:09:42,0.00,0.00,
2025-09-13 06:09:43,0.00,0.22,
2025-09-13 06:09:43,0.00,0.22,
2025-09-13 06:09:44,0.00,0.00,
2025-09-13 06:09:44,0.00,0.00,
2025-09-13 06:09:45,0.00,0.31,
2025-09-13 06:09:45,0.00,0.31,
2025-09-13 06:09:46,0.00,1.96,
2025-09-13 06:09:46,0.00,1.96,
2025-09-13 06:09:47,0.00,0.00,
2025-09-13 06:09:47,0.00,0.00,
2025-09-13 06:09:48,0.01,0.12,
2025-09-13 06:09:48,0.01,0.12,
2025-09-13 06:09:49,0.00,0.00,
2025-09-13 06:09:49,0.00,0.00,
2025-09-13 06:09:50,0.00,0.00,
2025-09-13 06:09:50,0.00,0.00,
2025-09-13 06:09:51,0.00,1.30,
2025-09-13 06:09:51,0.00,1.30,
2025-09-13 06:09:52,0.00,0.01,
2025-09-13 06:09:52,0.00,0.01,
2025-09-13 06:09:53,0.00,0.23,
2025-09-13 06:09:53,0.00,0.23,
2025-09-13 06:09:54,0.00,0.00,
2025-09-13 06:09:54,0.00,0.00,
2025-09-13 06:09:55,0.00,0.16,
2025-09-13 06:09:55,0.00,0.16,
2025-09-13 06:09:56,0.00,0.00,
2025-09-13 06:09:56,0.00,0.00,
2025-09-13 06:09:57,0.00,0.01,
2025-09-13 06:09:57,0.00,0.01,
2025-09-13 06:09:58,0.00,0.11,
2025-09-13 06:09:58,0.00,0.11,
2025-09-13 06:09:59,0.00,0.14,
2025-09-13 06:09:59,0.00,0.14,
2025-09-13 06:10:00,0.00,0.00,
2025-09-13 06:10:00,0.00,0.00,
2025-09-13 06:10:01,0.00,0.06,
2025-09-13 06:10:01,0.00,0.06,
2025-09-13 06:10:02,0.00,0.27,
2025-09-13 06:10:02,0.00,0.27,
2025-09-13 06:10:03,0.00,0.23,
2025-09-13 06:10:03,0.00,0.23,
2025-09-13 06:10:04,0.00,0.11,
2025-09-13 06:10:04,0.00,0.11,
2025-09-13 06:10:05,0.00,0.14,
2025-09-13 06:10:05,0.00,0.14,
2025-09-13 06:10:06,0.00,0.62,
2025-09-13 06:10:06,0.00,0.62,
2025-09-13 06:10:07,0.00,0.00,
2025-09-13 06:10:07,0.00,0.00,
2025-09-13 06:10:08,0.00,0.30,
2025-09-13 06:10:08,0.00,0.30,
2025-09-13 06:10:09,0.00,0.00,
2025-09-13 06:10:09,0.00,0.00,
2025-09-13 06:10:10,0.10,0.80,
2025-09-13 06:10:10,0.10,0.80,
2025-09-13 06:10:11,0.00,1.11,
2025-09-13 06:10:11,0.00,1.11,
2025-09-13 06:10:12,0.12,2.10,
2025-09-13 06:10:12,0.12,2.10,
2025-09-13 06:10:13,0.03,0.35,
2025-09-13 06:10:13,0.03,0.35,
2025-09-13 06:10:14,0.00,0.00,
2025-09-13 06:10:14,0.00,0.00,
2025-09-13 06:10:15,0.03,0.91,
2025-09-13 06:10:15,0.03,0.91,
2025-09-13 06:10:16,0.12,2.09,
2025-09-13 06:10:16,0.12,2.09,
2025-09-13 06:10:17,0.00,0.00,
2025-09-13 06:10:17,0.00,0.00,
2025-09-13 06:10:18,0.00,0.17,
2025-09-13 06:10:18,0.00,0.17,
2025-09-13 06:10:19,0.00,0.18,
2025-09-13 06:10:19,0.00,0.18,
2025-09-13 06:10:20,0.00,0.00,
2025-09-13 06:10:20,0.00,0.00,
2025-09-13 06:10:21,0.00,0.00,
2025-09-13 06:10:21,0.00,0.00,
2025-09-13 06:10:22,0.00,1.59,
2025-09-13 06:10:22,0.00,1.59,
2025-09-13 06:10:23,0.00,0.10,
2025-09-13 06:10:23,0.00,0.10,
2025-09-13 06:10:24,0.00,0.00,
2025-09-13 06:10:24,0.00,0.00,
2025-09-13 06:10:25,0.00,0.00,
2025-09-13 06:10:25,0.00,0.00,
2025-09-13 06:10:26,0.00,0.00,
2025-09-13 06:10:26,0.00,0.00,
2025-09-13 06:10:27,0.00,0.12,
2025-09-13 06:10:27,0.00,0.12,
2025-09-13 06:10:28,0.00,0.11,
2025-09-13 06:10:28,0.00,0.11,
2025-09-13 06:10:29,0.00,0.00,
2025-09-13 06:10:29,0.00,0.00,
2025-09-13 06:10:30,0.00,0.16,
2025-09-13 06:10:30,0.00,0.16,
2025-09-13 06:10:31,0.00,0.00,
2025-09-13 06:10:31,0.00,0.00,
2025-09-13 06:10:32,0.00,0.01,
2025-09-13 06:10:32,0.00,0.01,
2025-09-13 06:10:33,0.02,0.27,
2025-09-13 06:10:33,0.02,0.27,
2025-09-13 06:10:34,0.00,0.00,
2025-09-13 06:10:34,0.00,0.00,
2025-09-13 06:10:35,0.00,0.00,
2025-09-13 06:10:35,0.00,0.00,
2025-09-13 06:10:36,0.00,0.21,
2025-09-13 06:10:36,0.00,0.21,
2025-09-13 06:10:37,0.00,0.38,
2025-09-13 06:10:37,0.00,0.38,
2025-09-13 06:10:38,0.00,0.11,
2025-09-13 06:10:38,0.00,0.11,
2025-09-13 06:10:39,0.00,0.00,
2025-09-13 06:10:39,0.00,0.00,
2025-09-13 06:10:40,0.00,0.00,
2025-09-13 06:10:40,0.00,0.00,
2025-09-13 06:10:41,0.00,0.00,
2025-09-13 06:10:41,0.00,0.00,
2025-09-13 06:10:42,0.00,0.66,
